station_name,latitude,longitude,station_start_year,rollout_cluster
Henry St & Middagh St,40.7003,-73.991581,2019-01-01T00:00:00,7
Cypress Ave & Palmetto St,40.701573408737922,-73.90876293182373,2019-01-01T00:00:00,7
Halsey St & Broadway,40.68565,-73.917,2019-01-01T00:00:00,7
Myrtle Ave & Grove St,40.69905,-73.91516,2019-01-01T00:00:00,7
White St & Johnson Ave,40.707174,-73.93581,2019-01-01T00:00:00,7
E 58 St &  1 Ave (NW Corner),40.758,-73.962658,2019-01-01T00:00:00,7
Dock 72 Way & Market St,40.69985,-73.97141,2019-01-01T00:00:00,7
Irving Ave & Palmetto St,40.698,-73.9127,2019-01-01T00:00:00,7
Central Park West & W 82 St,40.782593,-73.971211,2019-01-01T00:00:00,7
McKibbin St & Bogart St,40.706237,-73.935,2019-01-01T00:00:00,7
Fulton St & Irving Pl,40.68186,-73.959432,2019-01-01T00:00:00,7
W 42 St & 6 Ave,40.75492,-73.986,2019-01-01T00:00:00,7
Willoughby Ave & Myrtle Ave,40.69757,-73.93098,2019-01-01T00:00:00,7
10 St & 2 Ave,40.671907,-73.993612,2019-01-01T00:00:00,7
12 Ave & W 125 St,40.818299,-73.960405,2019-01-01T00:00:00,7
Myrtle Ave & Linden St,40.69943,-73.91337,2019-01-01T00:00:00,7
Irving Ave & Harman St,40.70108,-73.9179,2019-01-01T00:00:00,7
Madison St & Forest Ave,40.70555,-73.90245,2019-01-01T00:00:00,7
Knickerbocker Ave & Thames St,40.70539,-73.92976,2019-01-01T00:00:00,7
E 51 St & 2 Ave,40.755293,-73.967641,2019-01-01T00:00:00,7
Suydam St & Broadway,40.69544,-73.93223,2019-01-01T00:00:00,7
Van Buren St & Broadway,40.692,-73.92617,2019-01-01T00:00:00,7
Suydam St & St. Nicholas Ave,40.70636,-73.91945,2019-01-01T00:00:00,7
Bushwick Ave & Stagg St,40.709897,-73.94008,2019-01-01T00:00:00,7
Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,2019-01-01T00:00:00,7
Suydam St & Knickerbocker Ave,40.702013,-73.923769,2019-01-01T00:00:00,7
Norman St & Wyckoff Ave,40.69517,-73.90311,2019-01-01T00:00:00,7
George St & Wilson Ave,40.702997,-73.92997,2019-01-01T00:00:00,7
Forest Ave & Summerfield St,40.698,-73.899,2019-01-01T00:00:00,7
Bedford Ave & Montgomery St,40.665816,-73.956934,2019-01-01T00:00:00,7
58th St Depot,40.716909780459652,-73.983837962150574,2019-01-01T00:00:00,7
Stockholm St & Wilson Ave,40.699304,-73.923044,2019-01-01T00:00:00,7
Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.978983834385872,2019-01-01T00:00:00,7
E 12 St & 4 Av,40.73269,-73.98974,2019-01-01T00:00:00,7
Halsey St & Evergreen Ave,40.68858,-73.91227,2019-01-01T00:00:00,7
Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,2019-01-01T00:00:00,7
Eldert St & Bushwick Ave,40.686,-73.914,2019-01-01T00:00:00,7
Bushwick Ave & Furman Ave,40.68281,-73.90623,2019-01-01T00:00:00,7
W 45 St & 6 Ave -,40.756687206031792,-73.982577323913574,2019-01-01T00:00:00,7
Calyer St & Jewel St,40.72984,-73.94839,2019-01-01T00:00:00,7
W Broadway & W Houston St,40.726378,-74.000472,2019-01-01T00:00:00,7
Hart St & Wyckoff Ave,40.704876,-73.919911,2019-01-01T00:00:00,7
Grove St & Broadway,40.69047,-73.923511,2019-01-01T00:00:00,7
Central Ave & Starr Street,40.700003,-73.92834,2019-01-01T00:00:00,7
Cedar St & Myrtle Ave,40.697842,-73.926241,2019-01-01T00:00:00,7
Putnam Ave & Wyckoff Ave,40.69811,-73.90904,2019-01-01T00:00:00,7
7 Ave & Central Park South,40.7667405590595,-73.98,2019-01-01T00:00:00,7
Waterbury St & Stagg St,40.71019,-73.93734,2019-01-01T00:00:00,7
E 80 St & Park Ave,40.776173,-73.959757,2019-01-01T00:00:00,7
DeKalb Ave & Franklin Ave,40.690648070829432,-73.957461789250374,2019-01-01T00:00:00,7
Pierrepont St & Monroe Pl,40.695356933202248,-73.993440270423889,2019-01-01T00:00:00,7
Bushwick Ave & Forrest St,40.70076,-73.93641,2019-01-01T00:00:00,7
Central Ave & Himrod St,40.69676,-73.92302,2019-01-01T00:00:00,7
Manhattan Av & Leonard St,40.72084,-73.94844,2019-01-01T00:00:00,7
Onderdonk Ave & Gates Ave,40.70413,-73.90737,2019-01-01T00:00:00,7
Stephen St & Seneca Ave,40.6988,-73.9007,2019-01-01T00:00:00,7
Knickerbocker Ave & Hancock St,40.69385,-73.90974,2019-01-01T00:00:00,7
Knickerbocker Ave & Halsey St,40.693,-73.90824,2019-01-01T00:00:00,7
Powers St & Olive St,40.71323,-73.93894,2019-01-01T00:00:00,7
Rockaway Ave & Bainbridge St,40.68319988172761,-73.911666423082352,2019-01-01T00:00:00,7
Stewart Ave & Johnson Ave,40.70869,-73.92587,2019-01-01T00:00:00,7
Bushwick Ave & Harman St,40.69356,-73.92524,2019-01-01T00:00:00,7
3 Ave & Carroll St,40.677027,-73.9865,2019-01-01T00:00:00,7
Jefferson St & Cypress Ave,40.70907,-73.923,2019-01-01T00:00:00,7
Harman St & Seneca Ave,40.70577,-73.91292,2019-01-01T00:00:00,7
Center Blvd & 51 Ave,40.743366080270206,-73.959606885910034,2019-01-01T00:00:00,7
Wilson Ave & Troutman St,40.70166,-73.92754,2019-01-01T00:00:00,7
Wyckoff Av & Stanhope St,40.703545,-73.917775,2019-01-01T00:00:00,7
36 Ave & 31 St,40.756512729849547,-73.929574862122521,2019-01-01T00:00:00,7
Stanhope St & Fairview Ave,40.70998,-73.91116,2019-01-01T00:00:00,7
27 Ave & 3 St,40.77485,-73.9342,2019-01-01T00:00:00,7
Bushwick Ave & McKibbin St,40.705517,-73.93936,2019-01-01T00:00:00,7
Madison St & Evergreen Ave,40.69122,-73.91693,2019-01-01T00:00:00,7
Bushwick Ave & Linden St,40.69146,-73.92146,2019-01-01T00:00:00,7
Avenue C & E 18 St,40.730563,-73.973984,2019-01-01T00:00:00,7
Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,2019-01-01T00:00:00,7
Motorgate,40.7639089,-73.9477213,2020-01-01T00:00:00,8
E 149 St & Park Ave,40.818154,-73.925294,2020-01-01T00:00:00,8
Broadway & W 165 St,40.839137,-73.941409,2020-01-01T00:00:00,8
Avenue D & E 10 St,40.725065510154749,-73.975158333778381,2020-01-01T00:00:00,8
E 12 St & Ave C,40.727243,-73.976831,2020-01-01T00:00:00,8
E 161 St & River Ave,40.827883,-73.927111,2020-01-01T00:00:00,8
E 163 St & Tiffany St,40.821075,-73.895069,2020-01-01T00:00:00,8
Avenue D & E 8 St (home location),40.72368361,-73.97574813,2020-01-01T00:00:00,8
Sullivan Pl & Franklin Ave,40.66407983678161,-73.960251286666789,2020-01-01T00:00:00,8
St. Nicholas Ave & W 155 St,40.830663,-73.941323,2020-01-01T00:00:00,8
Broadway & W 131 St,40.817555,-73.957163,2020-01-01T00:00:00,8
Courtlandt Ave & E 157 St,40.822267,-73.916792,2020-01-01T00:00:00,8
Convent Ave & W 135 St,40.818215,-73.950988,2020-01-01T00:00:00,8
OLD Southern Blvd & E 142 St,40.807258,-73.907999,2020-01-01T00:00:00,8
5 Av & W 139 St,40.815484,-73.935856,2020-01-01T00:00:00,8
St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,2020-01-01T00:00:00,8
Alexander Ave & E 134 St,40.807466,-73.927107,2020-01-01T00:00:00,8
Madison Ave & E 26 St,40.742684734875695,-73.986713290214539,2020-01-01T00:00:00,8
Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,2020-01-01T00:00:00,8
West Farms Rd & Boone Ave,40.830025,-73.886312,2020-01-01T00:00:00,8
Riverside Dr & W 148 St,40.829114,-73.950426,2020-01-01T00:00:00,8
River Ave & E 153 St,40.82441,-73.92818,2020-01-01T00:00:00,8
Cabrini Blvd & W 177 St,40.848282,-73.941343,2020-01-01T00:00:00,8
Brook Ave & E 148 St,40.814383,-73.915368,2020-01-01T00:00:00,8
Willis Ave & Bruckner Blvd,40.805701,-73.925177,2020-01-01T00:00:00,8
E 142 St & 3 Ave,40.812,-73.923697,2020-01-01T00:00:00,8
E 134 St & Walnut Ave,40.800425,-73.911034,2020-01-01T00:00:00,8
3 Ave & Franklin Ave,40.82696,-73.907451,2020-01-01T00:00:00,8
W 10 St & Washington St,40.73342399437081,-74.008514955639839,2020-01-01T00:00:00,8
W 50 St & 10 Ave,40.764734200065192,-73.991943597793579,2020-01-01T00:00:00,8
Lenox Ave & W 146 St,40.821111,-73.935971,2020-01-01T00:00:00,8
Edgecombe Ave & W 167 St,40.838191,-73.936085,2020-01-01T00:00:00,8
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,2020-01-01T00:00:00,8
3 Ave & E 174 St,40.84224,-73.8985,2020-01-01T00:00:00,8
E 141 St & Jackson Ave,40.806896,-73.911837,2020-01-01T00:00:00,8
Grand Concourse & E 167 St,40.834263,-73.917641,2020-01-01T00:00:00,8
Beck St & Leggett Ave,40.815077,-73.899939,2020-01-01T00:00:00,8
Amsterdam Ave & W 156 St,40.832081,-73.942386,2020-01-01T00:00:00,8
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,2020-01-01T00:00:00,8
Faile St & Garrison Ave,40.820578,-73.888271,2020-01-01T00:00:00,8
Delancey St & Eldridge St,40.719383,-73.991479,2020-01-01T00:00:00,8
Wilkins Ave & Crotona Park E,40.835302,-73.895133,2020-01-01T00:00:00,8
Hamilton Pl & W 140 St,40.822756,-73.951346,2020-01-01T00:00:00,8
Old Slip & South St,40.70336686695866,-74.007867872715,2020-01-01T00:00:00,8
Southern Blvd & E 149 St,40.811892,-73.904192,2020-01-01T00:00:00,8
E 133 St & Cypress Pl,40.80262,-73.9174,2020-01-01T00:00:00,8
Courtlandt Ave & E 149 St,40.816402,-73.919549,2020-01-01T00:00:00,8
Concourse Village West & E 156 St,40.823162,-73.923267,2020-01-01T00:00:00,8
College Ave & E 170 St,40.837576,-73.910489,2020-01-01T00:00:00,8
Grant Ave & E 164 St,40.828847,-73.91769,2020-01-01T00:00:00,8
Brook Ave & E 141 St,40.809619,-73.917875,2020-01-01T00:00:00,8
Goble Pl & Macombs Rd,40.844075,-73.917256,2020-01-01T00:00:00,8
E 174 St & Longfellow Ave,40.836274,-73.884308,2020-01-01T00:00:00,8
Walton Ave & E 171 St,40.840683,-73.915073,2020-01-01T00:00:00,8
Gerard Ave & E 164 St,40.830262,-73.923391,2020-01-01T00:00:00,8
E 165 St & Clay Ave,40.82809,-73.91288,2020-01-01T00:00:00,8
Concourse Village East & E 158 St,40.823732,-73.919379,2020-01-01T00:00:00,8
Westchester Ave & Southern Blvd,40.824956,-73.891677,2020-01-01T00:00:00,8
Westchester Ave & E 156 St,40.817802,-73.905203,2020-01-01T00:00:00,8
W 78 St & Amsterdam Ave,40.782535857724106,-73.979085087776184,2020-01-01T00:00:00,8
E 167 St & Clay Ave,40.83094,-73.91125,2020-01-01T00:00:00,8
Union Ave & E 169 St,40.82995,-73.898802,2020-01-01T00:00:00,8
Roosevelt Island Tramway,40.757284,-73.9536,2020-01-01T00:00:00,8
E 132 St & Madison Ave,40.810224,-73.937195,2020-01-01T00:00:00,8
Southern Blvd & E 172 St,40.834124,-73.88955,2020-01-01T00:00:00,8
Convent Ave & W 151 St,40.82831,-73.942924,2020-01-01T00:00:00,8
E 39 St & Lexington Ave,40.7494985460252,-73.977292031131583,2020-01-01T00:00:00,8
W 20 St & 10 Ave,40.745686,-74.005141,2020-01-01T00:00:00,8
Lexington Ave & E 29 St [temporarily removed],40.743115553764859,-73.982153534889221,2020-01-01T00:00:00,8
Central Park West & W 85 St (old),40.78472675,-73.96961715,2020-01-01T00:00:00,8
Brook Ave & E 138 St,40.807408,-73.91924,2020-01-01T00:00:00,8
2 Ave & E 125 St,40.802554,-73.933509,2020-01-01T00:00:00,8
Central Park W & W 103 St,40.796036841599843,-73.961589038535749,2020-01-01T00:00:00,8
8 St & Astoria Blvd,40.7725996921817,-73.932662755250931,2020-01-01T00:00:00,8
W 145 St & Amsterdam Ave,40.825244,-73.947257,2020-01-01T00:00:00,8
Wadsworth Ave & W 179 St,40.848467,-73.936064,2020-01-01T00:00:00,8
Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,2020-01-01T00:00:00,8
Warren St & W Broadway,40.71473993,-74.00910627,2020-01-01T00:00:00,8
W 30 St & 10 Ave,40.752694,-74.002353,2020-01-01T00:00:00,8
W 135 St & Lenox Terrace Pl,40.813619,-73.939336,2020-01-01T00:00:00,8
Westchester Ave & Longwood Ave,40.819701,-73.901311,2020-01-01T00:00:00,8
Longfellow Ave & E 165 St,40.825322,-73.887729,2020-01-01T00:00:00,8
Wadsworth Ave & W 175 St,40.846052,-73.937648,2020-01-01T00:00:00,8
Edgecombe Ave & W 150 St,40.826881,-73.941427,2020-01-01T00:00:00,8
Edgecombe Ave & W 141 St,40.820681,-73.945144,2020-01-01T00:00:00,8
Intervale Ave & Westchester Ave,40.821967,-73.896752,2020-01-01T00:00:00,8
St. Nicholas Ave & W 157 St,40.832314,-73.94102,2020-01-01T00:00:00,8
E 157 St & River Ave,40.825737,-73.927311,2020-01-01T00:00:00,8
Prospect Ave & E 167 St,40.826303,-73.898751,2020-01-01T00:00:00,8
Amsterdam Ave & W 175 St,40.844044,-73.933651,2020-01-01T00:00:00,8
Clay Ave & Claremont Pkwy,40.83999,-73.90549,2020-01-01T00:00:00,8
W 140 St & Riverside Dr,40.824013,-73.954743,2020-01-01T00:00:00,8
Amsterdam Ave & W 131 St,40.816355,-73.954295,2020-01-01T00:00:00,8
Wales Ave & E 147 St,40.811314,-73.907729,2020-01-01T00:00:00,8
Fulton Ave & E 172 St,40.839229,-73.899047,2020-01-01T00:00:00,8
1 Ave & E 39 St,40.74714,-73.97113,2020-01-01T00:00:00,8
Lenox Ave & W 144 St,40.819783,-73.936521,2020-01-01T00:00:00,8
Nelson Ave & W 172 St,40.843965,-73.920999,2020-01-01T00:00:00,8
W 169 St & Fort Washington Ave,40.8428422,-73.9421253,2020-01-01T00:00:00,8
Jerome Ave & Anderson Ave,40.830179,-73.928747,2020-01-01T00:00:00,8
Grand Concourse & E 156 St,40.823429,-73.924689,2020-01-01T00:00:00,8
E 147 St & Bergen Ave,40.814673,-73.91839,2020-01-01T00:00:00,8
Greenpoint Ave & Manhattan Ave [temporarily removed],40.73026,-73.95394,2020-01-01T00:00:00,8
Park Ave & E 162 St,40.825716,-73.915585,2020-01-01T00:00:00,8
W 133 St & 12 Ave,40.820003,-73.959089,2020-01-01T00:00:00,8
Morris Ave & E 163 St,40.827230499624726,-73.917655795976316,2020-01-01T00:00:00,8
Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,2020-01-01T00:00:00,8
35 St & 23 Ave,40.773015082913822,-73.911190330982208,2020-01-01T00:00:00,8
6 Ave & W 45 St,40.756951,-73.982631,2020-01-01T00:00:00,8
Pearl St & Peck Slip,40.708485,-74.002751,2020-01-01T00:00:00,8
Fulton Ave & E 168 St,40.830471,-73.904556,2020-01-01T00:00:00,8
Wards Meadow Comfort Station,40.78294,-73.93077,2020-01-01T00:00:00,8
MTL-AOS-5.1,40.7903,-73.9597,2020-01-01T00:00:00,8
Broadway & W 160 St,40.835775,-73.9434,2020-01-01T00:00:00,8
Sands St Gate,40.699569,-73.979827,2020-01-01T00:00:00,8
W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,2020-01-01T00:00:00,8
Webster Ave & E 166 St,40.828975,-73.911259,2020-01-01T00:00:00,8
Jerome Ave & Ogden Ave,40.829797,-73.931015,2020-01-01T00:00:00,8
Fort Washington Ave & W 173 St,40.84522,-73.940493,2020-01-01T00:00:00,8
Willow Ave & E 133 St,40.800933,-73.913863,2020-01-01T00:00:00,8
Boston Rd & Prospect Ave,40.833246,-73.896599,2020-01-01T00:00:00,8
Lenox Ave & W 133 St,40.81296,-73.941878,2020-01-01T00:00:00,8
Southern Blvd & Tiffany St,40.818185,-73.894143,2020-01-01T00:00:00,8
Lincoln Ave & E 138 St,40.810893,-73.927311,2020-01-01T00:00:00,8
Prospect Ave & E 151 St,40.814232,-73.903927,2020-01-01T00:00:00,8
Amsterdam Ave & W 180 St,40.847396,-73.931205,2020-01-01T00:00:00,8
Broadway & W 153 St,40.831327,-73.946665,2020-01-01T00:00:00,8
Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,2020-01-01T00:00:00,8
Willoughby St & Ashland Pl,40.69178,-73.97877,2020-01-01T00:00:00,8
W 54 St & 11 Ave,40.768333,-73.992573,2020-01-01T00:00:00,8
Lincoln Ave & E 134 St,40.808484,-73.928803,2020-01-01T00:00:00,8
Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,2020-01-01T00:00:00,8
Spring St & Hudson St,40.725839967923747,-74.0076532959938,2020-01-01T00:00:00,8
E 160 St & Tinton Ave,40.820302,-73.903944,2020-01-01T00:00:00,8
Intervale Ave & Kelly St,40.827301,-73.896372,2020-01-01T00:00:00,8
Amsterdam Ave & W 172 St,40.842173,-73.935111,2020-01-01T00:00:00,8
W 48 St & Rockefeller Plaza,40.757936462436739,-73.979602754116058,2020-01-01T00:00:00,8
W 159 St & Edgecombe Ave,40.833303,-73.939326,2020-01-01T00:00:00,8
St Nicholas Ave & W 137 St,40.818477,-73.947568,2020-01-01T00:00:00,8
W Broadway & Spring St [temporarily removed],40.724946723594158,-74.00165855884552,2020-01-01T00:00:00,8
E 149 St & Jackson Ave,40.813135,-73.909235,2020-01-01T00:00:00,8
Willoughby Ave & Myrtle Ave [temporarily removed],40.69757,-73.93098,2020-01-01T00:00:00,8
West St & Liberty St,40.711444,-74.014847,2020-01-01T00:00:00,8
Sherman Ave & E 166 St,40.831305492672961,-73.917447924613953,2020-01-01T00:00:00,8
St Ann's Ave & Westchester Ave,40.815887,-73.911918,2020-01-01T00:00:00,8
E 158 St & Melrose Ave,40.822215,-73.914688,2020-01-01T00:00:00,8
E 167 St & Franklin Ave,40.82895,-73.90521,2020-01-01T00:00:00,8
E 170 St & Clay Ave,40.837213,-73.908345,2020-01-01T00:00:00,8
Edgecombe Ave & W 145 St,40.823498,-73.94386,2020-01-01T00:00:00,8
Morris Ave & McClellan St,40.831584,-73.9149,2020-01-01T00:00:00,8
Bergen Ave & E 152 St,40.817166,-73.914737,2020-01-01T00:00:00,8
E 170 St & Webster Ave_old,40.836103,-73.907199,2020-01-01T00:00:00,8
Propsect Ave & E 151 St,40.814232,-73.903927,2020-01-01T00:00:00,8
Clay Ave & E 173 St,40.843264,-73.904867,2020-01-01T00:00:00,8
Crotona Park North & Prospect Ave,40.841092,-73.892317,2020-01-01T00:00:00,8
Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,2020-01-01T00:00:00,8
W 170 St & University Ave,40.84207,-73.926075,2020-01-01T00:00:00,8
Melrose Ave & E 150 St,40.816827,-73.917338,2020-01-01T00:00:00,8
Southpoint Park,40.75370225419114,-73.958652019500718,2020-01-01T00:00:00,8
St Mary's St & Jackson Ave,40.808891,-73.91081,2020-01-01T00:00:00,8
W 163 St & Riverside Dr,40.839278,-73.945446,2020-01-01T00:00:00,8
Grand Concourse & E 166 St,40.83196,-73.91956,2020-01-01T00:00:00,8
Freeman St & Southern Blvd,40.830051,-73.892103,2020-01-01T00:00:00,8
W 163 St & Edgecombe Ave,40.835798,-73.937496,2020-01-01T00:00:00,8
Willis Ave & E 137 St,40.808384,-73.923604,2020-01-01T00:00:00,8
W 51 St & Rockefeller Plaza,40.759699959062537,-73.978081941604614,2020-01-01T00:00:00,8
Central Park W & W 91 St,40.788664991278843,-73.966800570487976,2020-01-01T00:00:00,8
Barry St & Tiffany St,40.816126,-73.891559,2020-01-01T00:00:00,8
E 50 St & Park Ave,40.757334,-73.974235,2020-01-01T00:00:00,8
5 Ave & W 131 St,40.81014,-73.93973,2020-01-01T00:00:00,8
Southern Blvd & E 175 St,40.839335,-73.886445,2020-01-01T00:00:00,8
Morris Ave & E 142 St,40.814469,-73.924963,2020-01-01T00:00:00,8
E 54 St & 1 Ave,40.756265,-73.964179,2020-01-01T00:00:00,8
Tinton Ave & E 165 St,40.824796,-73.90242,2020-01-01T00:00:00,8
Ogden Ave & W 165 St,40.834457,-73.928381,2020-01-01T00:00:00,8
Grand Concourse & E 164 St,40.829608,-73.921461,2020-01-01T00:00:00,8
18 St & 27 Ave,40.772768286288304,-73.927436470985413,2020-01-01T00:00:00,8
Ogden Ave & W 164 St,40.832812,-73.929372,2020-01-01T00:00:00,8
E 169 St & Webster Ave,40.834015,-73.908863,2020-01-01T00:00:00,8
3 Ave & E 170 St,40.834857,-73.903743,2020-01-01T00:00:00,8
Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,2020-01-01T00:00:00,8
E 165 St & Jerome Ave,40.83263,-73.925101,2020-01-01T00:00:00,8
E 171 St & Webster Ave,40.838379,-73.905838,2020-01-01T00:00:00,8
Macombs Pl & W 152 St,40.826406,-73.937948,2020-01-01T00:00:00,8
Amsterdam Ave & W 167 St,40.839443,-73.937044,2020-01-01T00:00:00,8
Hudson St & W 13 St,40.740057085672852,-74.0052741765976,2020-01-01T00:00:00,8
Gerard Ave & E 165 St,40.83173,-73.922394,2020-01-01T00:00:00,8
Boston Rd & E 167 St,40.828199,-73.903719,2020-01-01T00:00:00,8
W 160 St & St. Nicholas Ave,40.834468,-73.939865,2020-01-01T00:00:00,8
Wall St & South St,40.70437,-74.00637,2020-01-01T00:00:00,8
E 141 St & St Ann's Ave,40.808633,-73.916124,2020-01-01T00:00:00,8
E 138 St & Grand Concourse,40.813224,-73.930605,2020-01-01T00:00:00,8
Boone Ave & E 172 St,40.832649,-73.885272,2020-01-01T00:00:00,8
39 St & 2 Ave,40.655399774478312,-74.010627865791321,2020-01-01T00:00:00,8
W 181 St & Riverside Dr,40.85168,-73.94186,2020-01-01T00:00:00,8
34th Ave & Vernon Blvd,40.765353803858659,-73.93986314535141,2020-01-01T00:00:00,8
E 138 St & Willow Ave,40.804168,-73.911545,2020-01-01T00:00:00,8
Cauldwell Ave & E 158 St,40.81989,-73.908351,2020-01-01T00:00:00,8
Walton Ave & E 168 St,40.83649,-73.918316,2020-01-01T00:00:00,8
W 171 St & St. Nicholas Ave,40.842941,-73.938631,2020-01-01T00:00:00,8
E 163 St & Union Ave,40.822545,-73.901824,2020-01-01T00:00:00,8
E 150 St & Gerard Ave,40.820089,-73.928947,2020-01-01T00:00:00,8
Longwood Ave & Southern Blvd,40.816343,-73.896447,2020-01-01T00:00:00,8
Hunts Point Ave & Bryant Ave,40.813991,-73.8855,2020-01-01T00:00:00,8
Fort Washington Ave & W 183 St,40.852252,-73.937854,2020-01-01T00:00:00,8
E 155 St & Courtlandt Ave,40.82057,-73.917579,2020-01-01T00:00:00,8
E 128 St & 3 Ave,40.805631,-73.934077,2020-01-01T00:00:00,8
W 165 St & Fort Washington Ave,40.84004,-73.942939,2020-01-01T00:00:00,8
Audobon Ave & W 179 St,40.847305,-73.933291,2020-01-01T00:00:00,8
Grant Ave & E 169 St,40.83579,-73.913741,2020-01-01T00:00:00,8
Bruckner Blvd & Bryant Ave,40.821952,-73.888546,2020-01-01T00:00:00,8
4 Ave & E 12 St,40.732647,-73.99011,2020-01-01T00:00:00,8
Broadway & W 133 St,40.8190344,-73.956156,2020-01-01T00:00:00,8
W 180 St & Ft Washington Ave,40.849972,-73.938423,2020-01-01T00:00:00,8
5 Ave & E 135 St,40.812,-73.938,2020-01-01T00:00:00,8
Amsterdam Ave & W 162 St,40.83618,-73.939789,2020-01-01T00:00:00,8
Harlem River Dr & W 155 St,40.830476,-73.939929,2020-01-01T00:00:00,8
E 167 St & Bryant Ave,40.826706,-73.888719,2020-01-01T00:00:00,8
E 138 St & 5 Av,40.81449,-73.936153,2020-01-01T00:00:00,8
31 Ave & Steinway St (temp),40.761293897289086,-73.916916847229,2020-01-01T00:00:00,8
Amsterdam Ave & W 152 St,40.829523,-73.944279,2020-01-01T00:00:00,8
Charlotte St & Boston Rd,40.8358771,-73.8931428,2020-01-01T00:00:00,8
St Nicholas Ave & W 150 St,40.827212,-73.942722,2020-01-01T00:00:00,8
Waterloo Pl & Crotona Park East,40.839194,-73.888587,2020-01-01T00:00:00,8
Walton Ave & E 153 St,40.822351,-73.926907,2020-01-01T00:00:00,8
24 St & 38 Ave,40.756351,-73.936515,2020-01-01T00:00:00,8
Washington Ave & E 167 St,40.829896,-73.907618,2020-01-01T00:00:00,8
Crotona Park East & E 173 St,40.837037,-73.890413,2020-01-01T00:00:00,8
Morris Ave & E 171 St,40.83899,-73.9109,2020-01-01T00:00:00,8
E 149 St & Morris Ave,40.81734,-73.922962,2020-01-01T00:00:00,8
Willis Ave & E 141 St,40.81093,-73.921606,2020-01-01T00:00:00,8
Grand Concourse & E 161 St,40.827115,-73.92272,2020-01-01T00:00:00,8
Southern Blvd & E 142 St,40.806,-73.908097743988037,2020-01-01T00:00:00,8
Gerard Ave & E 146 St,40.817755,-73.92965,2020-01-01T00:00:00,8
Broadway & W 155 St,40.83299,-73.94592,2020-01-01T00:00:00,8
W 59 St & West End Ave,40.771771,-73.990625,2020-01-01T00:00:00,8
Madison Av & E 51 St,40.75863,-73.97513,2020-01-01T00:00:00,8
Grand Concourse & E 144 St,40.816576,-73.927987,2020-01-01T00:00:00,8
2 Ave & 36 St,40.656,-74.01,2020-01-01T00:00:00,8
Prospect Ave & Longwood Ave,40.81899,-73.90202,2020-01-01T00:00:00,8
E 144 St & Brook Ave,40.811675,-73.917037,2020-01-01T00:00:00,8
West End Ave & W 60 St,40.77237,-73.99005,2020-01-01T00:00:00,8
St. Nicholas Terrace & Convent Ave,40.821294,-73.947868,2020-01-01T00:00:00,8
Old Broadway & W 133 St,40.818212,-73.955277,2020-01-01T00:00:00,8
W 44 St & 11 Ave,40.762009,-73.996975,2020-01-01T00:00:00,8
34 Ave & 31 St,40.759604471387945,-73.927144110202789,2020-01-01T00:00:00,8
W 146 St & Broadway,40.826969,-73.949738,2020-01-01T00:00:00,8
5 Ave & E 72 St,40.77282817,-73.96685276,2020-01-01T00:00:00,8
8 Ave & W 38 St,40.75461,-73.99177,2020-01-01T00:00:00,8
W 155 St & Frederick Douglass Blvd,40.82923,-73.936996,2020-01-01T00:00:00,8
21 St & 23 Ave,40.778557,-73.919046,2020-01-01T00:00:00,8
W 35 St & 9 Ave,40.754145192635193,-73.9960889518261,2020-01-01T00:00:00,8
Lexington Ave & E 128 St,40.806414,-73.936085,2020-01-01T00:00:00,8
E 169 St & Fox St,40.827184,-73.893721,2020-01-01T00:00:00,8
Hamilton Pl & W 138 St,40.821728,-73.952761,2020-01-01T00:00:00,8
24 St & 41 Ave (original),40.7527085,-73.9397405,2020-01-01T00:00:00,8
Amsterdam Ave & W 136 St,40.819746,-73.951819,2020-01-01T00:00:00,8
Lexington Ave & E 26 St [temporarily removed],40.741459,-73.983293,2020-01-01T00:00:00,8
Jerome Ave & E 164 St,40.831444,-73.926226,2020-01-01T00:00:00,8
Sunken Meadow Comfort Station,40.79558,-73.91906,2020-01-01T00:00:00,8
1 Ave & E 16 St [temporarily removed],40.73221853,-73.98165557,2020-01-01T00:00:00,8
Bradhurst Ave & W 148 St,40.825125,-73.941616,2020-01-01T00:00:00,8
Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,2020-01-01T00:00:00,8
Fulton Ave & St. Paul's Pl,40.83545,-73.90153,2020-01-01T00:00:00,8
Morris Ave & E 153 St,40.820036,-73.921411,2020-01-01T00:00:00,8
