,station_name,latitude,longitude,station_start_year,rollout_cluster
956,Linden St & Knickerbocker Ave,40.69714,-73.91566,2019-01-01T00:00:00,2019
957,Division St & Bowery (old),40.71413089,-73.9970468,2019-01-01T00:00:00,2019
958,Central Ave & Woodbine St,40.69296,-73.91605,2019-01-01T00:00:00,2019
959,Green St & McGuinness Blvd,40.73396,-73.95204,2019-01-01T00:00:00,2019
960,Central Ave & Decatur St,40.6882,-73.90798,2019-01-01T00:00:00,2019
961,Madison St & Seneca Ave,40.70183,-73.90625,2019-01-01T00:00:00,2019
962,Morgan Ave & Lombardy St,40.72226,-73.93889,2019-01-01T00:00:00,2019
963,38 Ave & 29 St,40.75473,-73.93367,2019-01-01T00:00:00,2019
964,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,2019-01-01T00:00:00,2019
965,Beaver St & Fayette St,40.70099,-73.93921,2019-01-01T00:00:00,2019
966,White St & Moore St,40.704508,-73.9351,2019-01-01T00:00:00,2019
967,Broadway & Hancock St,40.68663,-73.9168,2019-01-01T00:00:00,2019
968,Irving Ave & Halsey St,40.69467,-73.90663,2019-01-01T00:00:00,2019
969,1 Ave & E 5 St,40.725864,-73.986389,2019-01-01T00:00:00,2019
970,Devoe St & Morgan Ave,40.713811,-73.93515,2019-01-01T00:00:00,2019
971,Menahan St & Central Ave,40.69543,-73.9196,2019-01-01T00:00:00,2019
972,W 40 St & 5 Ave,40.752,-73.983,2019-01-01T00:00:00,2019
973,Central Ave & Melrose St,40.70112,-73.93039,2019-01-01T00:00:00,2019
974,Fairview Ave & Linden St,40.70694,-73.90632,2019-01-01T00:00:00,2019
975,Cypress Ave & George St,40.69812,-73.90271,2019-01-01T00:00:00,2019
976,Lorimer St & Calyer St,40.72795,-73.95414,2019-01-01T00:00:00,2019
977,Menahan St & Seneca Ave,40.70461,-73.91054,2019-01-01T00:00:00,2019
978,Menahan St & Wyckoff Ave,40.70113,-73.91422,2019-01-01T00:00:00,2019
979,Broadway & Kosciuszko St,40.69329,-73.92852,2019-01-01T00:00:00,2019
980,Lafayette St & Jersey St S,40.72430527250332,-73.99600982666014,2019-01-01T00:00:00,2019
981,Somers St & Broadway,40.67945,-73.90474,2019-01-01T00:00:00,2019
982,Menahan St & Onderdonk Ave,40.70553,-73.9096,2019-01-01T00:00:00,2019
983,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,2019-01-01T00:00:00,2019
984,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478,2019-01-01T00:00:00,2019
985,Battery Pl & Greenwich St,40.70463,-74.01507,2019-01-01T00:00:00,2019
986,Wyckoff St & Nevins St,40.683426,-73.984275,2019-01-01T00:00:00,2019
987,Knickerbocker Ave & George St,40.704425,-73.92836,2019-01-01T00:00:00,2019
988,Madison St & Cypress Ave,40.70068,-73.90742,2019-01-01T00:00:00,2019
989,Centre St & Seneca Ave,40.69969,-73.9022,2019-01-01T00:00:00,2019
990,Irving Ave & DeKalb Ave,40.7027,-73.92095,2019-01-01T00:00:00,2019
991,Stagg St & Morgan Ave,40.710681,-73.93372,2019-01-01T00:00:00,2019
992,Engert Ave & McGuinness Blvd,40.72158,-73.94546,2019-01-01T00:00:00,2019
993,Sharon St & Olive St,40.715353,-73.93856,2019-01-01T00:00:00,2019
994,Knickerbocker Ave & Cooper St,40.69081,-73.90448,2019-01-01T00:00:00,2019
995,Woodward Ave & Harman St,40.70793,-73.91092,2019-01-01T00:00:00,2019
996,Van Sinderen Ave & Truxton St,40.6786,-73.90369,2019-01-01T00:00:00,2019
997,Frost St & Meeker Ave,40.717661970839934,-73.94880026578902,2019-01-01T00:00:00,2019
998,Irving Ave & Jefferson St,40.704,-73.926,2019-01-01T00:00:00,2019
999,Kent St & McGuinness Blvd,40.73124,-73.95161,2019-01-01T00:00:00,2019
1000,Front St & Jay St,40.702461,-73.986842,2019-01-01T00:00:00,2019
1001,Jefferson Ave & Evergreen Ave,40.68989,-73.91458,2019-01-01T00:00:00,2019
1002,Stanton St & Norfolk St,40.720747,-73.986274,2019-01-01T00:00:00,2019
1003,E 63 St & 3 Ave,40.763954,-73.9646,2019-01-01T00:00:00,2019
1004,2 Ave & E 72 St,40.7687620293096,-73.95840793848036,2019-01-01T00:00:00,2019
1005,Flushing Ave & Woodward Ave,40.71246,-73.92,2019-01-01T00:00:00,2019
1006,Withers St & Kingsland Ave,40.71773,-73.94051,2019-01-01T00:00:00,2019
1007,Madison St & Woodward Ave,40.704,-73.905,2019-01-01T00:00:00,2019
1008,Cedar St & Evergreen Ave,40.69671,-73.92807,2019-01-01T00:00:00,2019
1009,Cliff St & Fulton St (Old),40.70831794366396,-74.00504082441329,2019-01-01T00:00:00,2019
1010,Broadway & Madison St,40.68822,-73.91966,2019-01-01T00:00:00,2019
1011,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,2019-01-01T00:00:00,2019
1012,Central Ave & Covert St,40.68929,-73.90951,2019-01-01T00:00:00,2019
1013,Melrose St & Broadway,40.697481,-73.935877,2019-01-01T00:00:00,2019
1014,Moffat St & Bushwick,40.68458,-73.90925,2019-01-01T00:00:00,2019
1015,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516,2019-01-01T00:00:00,2019
1016,Wyckoff Av & Jefferson St,40.707,-73.923711,2019-01-01T00:00:00,2019
1017,Broadway & Furman Ave,40.68139,-73.90756,2019-01-01T00:00:00,2019
1018,Wilson Ave & Moffat St,40.68906,-73.90506,2019-01-01T00:00:00,2019
1019,Bushwick Ave & Dekalb Ave,40.69502,-73.92825,2019-01-01T00:00:00,2019
1020,Greene Ave & Grandview Ave,40.709697,-73.907856,2019-01-01T00:00:00,2019
1021,Morgan Ave & Maspeth Ave,40.716,-73.93637,2019-01-01T00:00:00,2019
1022,Frost St & Debevoise Ave,40.71882,-73.93948,2019-01-01T00:00:00,2019
1023,Central Ave & Weirfield St,40.69055,-73.91181,2019-01-01T00:00:00,2019
1024,Cadman Plaza E & Johnson St,40.695,-73.99015724658966,2019-01-01T00:00:00,2019
1025,Kingsland Ave & Nassau Ave,40.72577,-73.94173,2019-01-01T00:00:00,2019
1026,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,2019-01-01T00:00:00,2019
1027,Greene Av & Myrtle Av,40.698568,-73.918877,2019-01-01T00:00:00,2019
1028,Henry St & Middagh St,40.7003,-73.991581,2019-01-01T00:00:00,2019
1029,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373,2019-01-01T00:00:00,2019
1030,Halsey St & Broadway,40.68565,-73.917,2019-01-01T00:00:00,2019
1031,Myrtle Ave & Grove St,40.69905,-73.91516,2019-01-01T00:00:00,2019
1032,White St & Johnson Ave,40.707174,-73.93581,2019-01-01T00:00:00,2019
1033,E 58 St &  1 Ave (NW Corner),40.758,-73.962658,2019-01-01T00:00:00,2019
1034,Dock 72 Way & Market St,40.69985,-73.97141,2019-01-01T00:00:00,2019
1035,Irving Ave & Palmetto St,40.698,-73.9127,2019-01-01T00:00:00,2019
1036,Central Park West & W 82 St,40.782593,-73.971211,2019-01-01T00:00:00,2019
1037,McKibbin St & Bogart St,40.706237,-73.935,2019-01-01T00:00:00,2019
1038,Fulton St & Irving Pl,40.68186,-73.959432,2019-01-01T00:00:00,2019
1039,W 42 St & 6 Ave,40.75492,-73.986,2019-01-01T00:00:00,2019
1040,Willoughby Ave & Myrtle Ave,40.69757,-73.93098,2019-01-01T00:00:00,2019
1041,10 St & 2 Ave,40.671907,-73.993612,2019-01-01T00:00:00,2019
1042,12 Ave & W 125 St,40.818299,-73.960405,2019-01-01T00:00:00,2019
1043,Myrtle Ave & Linden St,40.69943,-73.91337,2019-01-01T00:00:00,2019
1044,Irving Ave & Harman St,40.70108,-73.9179,2019-01-01T00:00:00,2019
1045,Madison St & Forest Ave,40.70555,-73.90245,2019-01-01T00:00:00,2019
1046,Knickerbocker Ave & Thames St,40.70539,-73.92976,2019-01-01T00:00:00,2019
1047,E 51 St & 2 Ave,40.755293,-73.967641,2019-01-01T00:00:00,2019
1048,Suydam St & Broadway,40.69544,-73.93223,2019-01-01T00:00:00,2019
1049,Van Buren St & Broadway,40.692,-73.92617,2019-01-01T00:00:00,2019
1050,Suydam St & St. Nicholas Ave,40.70636,-73.91945,2019-01-01T00:00:00,2019
1051,Bushwick Ave & Stagg St,40.709897,-73.94008,2019-01-01T00:00:00,2019
1052,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,2019-01-01T00:00:00,2019
1053,Suydam St & Knickerbocker Ave,40.702013,-73.923769,2019-01-01T00:00:00,2019
1054,Norman St & Wyckoff Ave,40.69517,-73.90311,2019-01-01T00:00:00,2019
1055,George St & Wilson Ave,40.702997,-73.92997,2019-01-01T00:00:00,2019
1056,Forest Ave & Summerfield St,40.698,-73.899,2019-01-01T00:00:00,2019
1057,Bedford Ave & Montgomery St,40.665816,-73.956934,2019-01-01T00:00:00,2019
1058,58th St Depot,40.716909780459645,-73.98383796215057,2019-01-01T00:00:00,2019
1059,Stockholm St & Wilson Ave,40.699304,-73.923044,2019-01-01T00:00:00,2019
1060,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587,2019-01-01T00:00:00,2019
1061,E 12 St & 4 Av,40.73269,-73.98974,2019-01-01T00:00:00,2019
1062,Halsey St & Evergreen Ave,40.68858,-73.91227,2019-01-01T00:00:00,2019
1063,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,2019-01-01T00:00:00,2019
1064,Eldert St & Bushwick Ave,40.686,-73.914,2019-01-01T00:00:00,2019
1065,Bushwick Ave & Furman Ave,40.68281,-73.90623,2019-01-01T00:00:00,2019
1066,W 45 St & 6 Ave -,40.75668720603179,-73.98257732391357,2019-01-01T00:00:00,2019
1067,Calyer St & Jewel St,40.72984,-73.94839,2019-01-01T00:00:00,2019
1068,W Broadway & W Houston St,40.726378,-74.000472,2019-01-01T00:00:00,2019
1069,Hart St & Wyckoff Ave,40.704876,-73.919911,2019-01-01T00:00:00,2019
1070,Grove St & Broadway,40.69047,-73.923511,2019-01-01T00:00:00,2019
1071,Central Ave & Starr Street,40.700003,-73.92834,2019-01-01T00:00:00,2019
1072,Cedar St & Myrtle Ave,40.697842,-73.926241,2019-01-01T00:00:00,2019
1073,Putnam Ave & Wyckoff Ave,40.69811,-73.90904,2019-01-01T00:00:00,2019
1074,7 Ave & Central Park South,40.7667405590595,-73.98,2019-01-01T00:00:00,2019
1075,Waterbury St & Stagg St,40.71019,-73.93734,2019-01-01T00:00:00,2019
1076,E 80 St & Park Ave,40.776173,-73.959757,2019-01-01T00:00:00,2019
1077,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,2019-01-01T00:00:00,2019
1078,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,2019-01-01T00:00:00,2019
1079,Bushwick Ave & Forrest St,40.70076,-73.93641,2019-01-01T00:00:00,2019
1080,Central Ave & Himrod St,40.69676,-73.92302,2019-01-01T00:00:00,2019
1081,Manhattan Av & Leonard St,40.72084,-73.94844,2019-01-01T00:00:00,2019
1082,Onderdonk Ave & Gates Ave,40.70413,-73.90737,2019-01-01T00:00:00,2019
1083,Stephen St & Seneca Ave,40.6988,-73.9007,2019-01-01T00:00:00,2019
1084,Knickerbocker Ave & Hancock St,40.69385,-73.90974,2019-01-01T00:00:00,2019
1085,Knickerbocker Ave & Halsey St,40.693,-73.90824,2019-01-01T00:00:00,2019
1086,Powers St & Olive St,40.71323,-73.93894,2019-01-01T00:00:00,2019
1087,Rockaway Ave & Bainbridge St,40.68319988172761,-73.91166642308235,2019-01-01T00:00:00,2019
1088,Stewart Ave & Johnson Ave,40.70869,-73.92587,2019-01-01T00:00:00,2019
1089,Bushwick Ave & Harman St,40.69356,-73.92524,2019-01-01T00:00:00,2019
1090,3 Ave & Carroll St,40.677027,-73.9865,2019-01-01T00:00:00,2019
1091,Jefferson St & Cypress Ave,40.70907,-73.923,2019-01-01T00:00:00,2019
1092,Harman St & Seneca Ave,40.70577,-73.91292,2019-01-01T00:00:00,2019
1093,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,2019-01-01T00:00:00,2019
1094,Wilson Ave & Troutman St,40.70166,-73.92754,2019-01-01T00:00:00,2019
1095,Wyckoff Av & Stanhope St,40.703545,-73.917775,2019-01-01T00:00:00,2019
1096,36 Ave & 31 St,40.75651272984955,-73.92957486212252,2019-01-01T00:00:00,2019
1097,Stanhope St & Fairview Ave,40.70998,-73.91116,2019-01-01T00:00:00,2019
1098,27 Ave & 3 St,40.77485,-73.9342,2019-01-01T00:00:00,2019
1099,Bushwick Ave & McKibbin St,40.705517,-73.93936,2019-01-01T00:00:00,2019
1100,Madison St & Evergreen Ave,40.69122,-73.91693,2019-01-01T00:00:00,2019
1101,Bushwick Ave & Linden St,40.69146,-73.92146,2019-01-01T00:00:00,2019
1102,Avenue C & E 18 St,40.730563,-73.973984,2019-01-01T00:00:00,2019
1103,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,2019-01-01T00:00:00,2019
1104,Motorgate,40.7639089,-73.9477213,2020-01-01T00:00:00,2020
1105,E 149 St & Park Ave,40.818154,-73.925294,2020-01-01T00:00:00,2020
1106,Broadway & W 165 St,40.839137,-73.941409,2020-01-01T00:00:00,2020
1107,Avenue D & E 10 St,40.72506551015474,-73.97515833377838,2020-01-01T00:00:00,2020
1108,E 12 St & Ave C,40.727243,-73.976831,2020-01-01T00:00:00,2020
1109,E 161 St & River Ave,40.827883,-73.927111,2020-01-01T00:00:00,2020
1110,E 163 St & Tiffany St,40.821075,-73.895069,2020-01-01T00:00:00,2020
1111,Avenue D & E 8 St (home location),40.72368361,-73.97574813,2020-01-01T00:00:00,2020
1112,Sullivan Pl & Franklin Ave,40.66407983678161,-73.9602512866668,2020-01-01T00:00:00,2020
1113,St. Nicholas Ave & W 155 St,40.830663,-73.941323,2020-01-01T00:00:00,2020
1114,Broadway & W 131 St,40.817555,-73.957163,2020-01-01T00:00:00,2020
1115,Courtlandt Ave & E 157 St,40.822267,-73.916792,2020-01-01T00:00:00,2020
1116,Convent Ave & W 135 St,40.818215,-73.950988,2020-01-01T00:00:00,2020
1117,OLD Southern Blvd & E 142 St,40.807258,-73.907999,2020-01-01T00:00:00,2020
1118,5 Av & W 139 St,40.815484,-73.935856,2020-01-01T00:00:00,2020
1119,St. Ann's Av & Bruckner Blvd,40.803399,-73.919763,2020-01-01T00:00:00,2020
1120,Alexander Ave & E 134 St,40.807466,-73.927107,2020-01-01T00:00:00,2020
1121,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,2020-01-01T00:00:00,2020
1122,Frederick Douglass Blvd & W 145 St,40.823061,-73.941928,2020-01-01T00:00:00,2020
1123,West Farms Rd & Boone Ave,40.830025,-73.886312,2020-01-01T00:00:00,2020
1124,Riverside Dr & W 148 St,40.829114,-73.950426,2020-01-01T00:00:00,2020
1125,River Ave & E 153 St,40.82441,-73.92818,2020-01-01T00:00:00,2020
1126,Cabrini Blvd & W 177 St,40.848282,-73.941343,2020-01-01T00:00:00,2020
1127,Brook Ave & E 148 St,40.814383,-73.915368,2020-01-01T00:00:00,2020
1128,Willis Ave & Bruckner Blvd,40.805701,-73.925177,2020-01-01T00:00:00,2020
1129,E 142 St & 3 Ave,40.812,-73.923697,2020-01-01T00:00:00,2020
1130,E 134 St & Walnut Ave,40.800425,-73.911034,2020-01-01T00:00:00,2020
1131,3 Ave & Franklin Ave,40.82696,-73.907451,2020-01-01T00:00:00,2020
1132,W 10 St & Washington St,40.73342399437081,-74.00851495563984,2020-01-01T00:00:00,2020
1133,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358,2020-01-01T00:00:00,2020
1134,Lenox Ave & W 146 St,40.821111,-73.935971,2020-01-01T00:00:00,2020
1135,Edgecombe Ave & W 167 St,40.838191,-73.936085,2020-01-01T00:00:00,2020
1136,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,2020-01-01T00:00:00,2020
1137,3 Ave & E 174 St,40.84224,-73.8985,2020-01-01T00:00:00,2020
1138,E 141 St & Jackson Ave,40.806896,-73.911837,2020-01-01T00:00:00,2020
1139,Grand Concourse & E 167 St,40.834263,-73.917641,2020-01-01T00:00:00,2020
1140,Beck St & Leggett Ave,40.815077,-73.899939,2020-01-01T00:00:00,2020
1141,Amsterdam Ave & W 156 St,40.832081,-73.942386,2020-01-01T00:00:00,2020
1142,Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,2020-01-01T00:00:00,2020
1143,Faile St & Garrison Ave,40.820578,-73.888271,2020-01-01T00:00:00,2020
1144,Delancey St & Eldridge St,40.719383,-73.991479,2020-01-01T00:00:00,2020
1145,Wilkins Ave & Crotona Park E,40.835302,-73.895133,2020-01-01T00:00:00,2020
1146,Hamilton Pl & W 140 St,40.822756,-73.951346,2020-01-01T00:00:00,2020
1147,Old Slip & South St,40.70336686695866,-74.007867872715,2020-01-01T00:00:00,2020
1148,Southern Blvd & E 149 St,40.811892,-73.904192,2020-01-01T00:00:00,2020
1149,E 133 St & Cypress Pl,40.80262,-73.9174,2020-01-01T00:00:00,2020
1150,Courtlandt Ave & E 149 St,40.816402,-73.919549,2020-01-01T00:00:00,2020
1151,Concourse Village West & E 156 St,40.823162,-73.923267,2020-01-01T00:00:00,2020
1152,College Ave & E 170 St,40.837576,-73.910489,2020-01-01T00:00:00,2020
1153,Grant Ave & E 164 St,40.828847,-73.91769,2020-01-01T00:00:00,2020
1154,Brook Ave & E 141 St,40.809619,-73.917875,2020-01-01T00:00:00,2020
1155,Goble Pl & Macombs Rd,40.844075,-73.917256,2020-01-01T00:00:00,2020
1156,E 174 St & Longfellow Ave,40.836274,-73.884308,2020-01-01T00:00:00,2020
1157,Walton Ave & E 171 St,40.840683,-73.915073,2020-01-01T00:00:00,2020
1158,Gerard Ave & E 164 St,40.830262,-73.923391,2020-01-01T00:00:00,2020
1159,E 165 St & Clay Ave,40.82809,-73.91288,2020-01-01T00:00:00,2020
1160,Concourse Village East & E 158 St,40.823732,-73.919379,2020-01-01T00:00:00,2020
1161,Westchester Ave & Southern Blvd,40.824956,-73.891677,2020-01-01T00:00:00,2020
1162,Westchester Ave & E 156 St,40.817802,-73.905203,2020-01-01T00:00:00,2020
1163,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777617,2020-01-01T00:00:00,2020
1164,E 167 St & Clay Ave,40.83094,-73.91125,2020-01-01T00:00:00,2020
1165,Union Ave & E 169 St,40.82995,-73.898802,2020-01-01T00:00:00,2020
1166,Roosevelt Island Tramway,40.757284,-73.9536,2020-01-01T00:00:00,2020
1167,E 132 St & Madison Ave,40.810224,-73.937195,2020-01-01T00:00:00,2020
1168,Southern Blvd & E 172 St,40.834124,-73.88955,2020-01-01T00:00:00,2020
1169,Convent Ave & W 151 St,40.82831,-73.942924,2020-01-01T00:00:00,2020
1170,E 39 St & Lexington Ave,40.7494985460252,-73.97729203113158,2020-01-01T00:00:00,2020
1171,W 20 St & 10 Ave,40.745686,-74.005141,2020-01-01T00:00:00,2020
1172,Lexington Ave & E 29 St [temporarily removed],40.74311555376486,-73.98215353488922,2020-01-01T00:00:00,2020
1173,Central Park West & W 85 St (old),40.78472675,-73.96961715,2020-01-01T00:00:00,2020
1174,Brook Ave & E 138 St,40.807408,-73.91924,2020-01-01T00:00:00,2020
1175,2 Ave & E 125 St,40.802554,-73.933509,2020-01-01T00:00:00,2020
1176,Central Park W & W 103 St,40.79603684159984,-73.96158903853576,2020-01-01T00:00:00,2020
1177,8 St & Astoria Blvd,40.7725996921817,-73.93266275525093,2020-01-01T00:00:00,2020
1178,W 145 St & Amsterdam Ave,40.825244,-73.947257,2020-01-01T00:00:00,2020
1179,Wadsworth Ave & W 179 St,40.848467,-73.936064,2020-01-01T00:00:00,2020
1180,Marcus Garvey Blvd & Macon St    [temporarily removed],40.682601,-73.938037,2020-01-01T00:00:00,2020
1181,Warren St & W Broadway,40.71473993,-74.00910627,2020-01-01T00:00:00,2020
1182,W 30 St & 10 Ave,40.752694,-74.002353,2020-01-01T00:00:00,2020
1183,W 135 St & Lenox Terrace Pl,40.813619,-73.939336,2020-01-01T00:00:00,2020
1184,Westchester Ave & Longwood Ave,40.819701,-73.901311,2020-01-01T00:00:00,2020
1185,Longfellow Ave & E 165 St,40.825322,-73.887729,2020-01-01T00:00:00,2020
1186,Wadsworth Ave & W 175 St,40.846052,-73.937648,2020-01-01T00:00:00,2020
1187,Edgecombe Ave & W 150 St,40.826881,-73.941427,2020-01-01T00:00:00,2020
1188,Edgecombe Ave & W 141 St,40.820681,-73.945144,2020-01-01T00:00:00,2020
1189,Intervale Ave & Westchester Ave,40.821967,-73.896752,2020-01-01T00:00:00,2020
1190,St. Nicholas Ave & W 157 St,40.832314,-73.94102,2020-01-01T00:00:00,2020
1191,E 157 St & River Ave,40.825737,-73.927311,2020-01-01T00:00:00,2020
1192,Prospect Ave & E 167 St,40.826303,-73.898751,2020-01-01T00:00:00,2020
1193,Amsterdam Ave & W 175 St,40.844044,-73.933651,2020-01-01T00:00:00,2020
1194,Clay Ave & Claremont Pkwy,40.83999,-73.90549,2020-01-01T00:00:00,2020
1195,W 140 St & Riverside Dr,40.824013,-73.954743,2020-01-01T00:00:00,2020
1196,Amsterdam Ave & W 131 St,40.816355,-73.954295,2020-01-01T00:00:00,2020
1197,Wales Ave & E 147 St,40.811314,-73.907729,2020-01-01T00:00:00,2020
1198,Fulton Ave & E 172 St,40.839229,-73.899047,2020-01-01T00:00:00,2020
1199,1 Ave & E 39 St,40.74714,-73.97113,2020-01-01T00:00:00,2020
1200,Lenox Ave & W 144 St,40.819783,-73.936521,2020-01-01T00:00:00,2020
1201,Nelson Ave & W 172 St,40.843965,-73.920999,2020-01-01T00:00:00,2020
1202,W 169 St & Fort Washington Ave,40.8428422,-73.9421253,2020-01-01T00:00:00,2020
1203,Jerome Ave & Anderson Ave,40.830179,-73.928747,2020-01-01T00:00:00,2020
1204,Grand Concourse & E 156 St,40.823429,-73.924689,2020-01-01T00:00:00,2020
1205,E 147 St & Bergen Ave,40.814673,-73.91839,2020-01-01T00:00:00,2020
1206,Greenpoint Ave & Manhattan Ave [temporarily removed],40.73026,-73.95394,2020-01-01T00:00:00,2020
1207,Park Ave & E 162 St,40.825716,-73.915585,2020-01-01T00:00:00,2020
1208,W 133 St & 12 Ave,40.820003,-73.959089,2020-01-01T00:00:00,2020
1209,Morris Ave & E 163 St,40.827230499624726,-73.9176557959763,2020-01-01T00:00:00,2020
1210,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,2020-01-01T00:00:00,2020
1211,35 St & 23 Ave,40.77301508291382,-73.91119033098221,2020-01-01T00:00:00,2020
1212,6 Ave & W 45 St,40.756951,-73.982631,2020-01-01T00:00:00,2020
1213,Pearl St & Peck Slip,40.708485,-74.002751,2020-01-01T00:00:00,2020
1214,Fulton Ave & E 168 St,40.830471,-73.904556,2020-01-01T00:00:00,2020
1215,Wards Meadow Comfort Station,40.78294,-73.93077,2020-01-01T00:00:00,2020
1216,MTL-AOS-5.1,40.7903,-73.9597,2020-01-01T00:00:00,2020
1217,Broadway & W 160 St,40.835775,-73.9434,2020-01-01T00:00:00,2020
1218,Sands St Gate,40.699569,-73.979827,2020-01-01T00:00:00,2020
1219,W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,2020-01-01T00:00:00,2020
1220,Webster Ave & E 166 St,40.828975,-73.911259,2020-01-01T00:00:00,2020
1221,Jerome Ave & Ogden Ave,40.829797,-73.931015,2020-01-01T00:00:00,2020
1222,Fort Washington Ave & W 173 St,40.84522,-73.940493,2020-01-01T00:00:00,2020
1223,Willow Ave & E 133 St,40.800933,-73.913863,2020-01-01T00:00:00,2020
1224,Boston Rd & Prospect Ave,40.833246,-73.896599,2020-01-01T00:00:00,2020
1225,Lenox Ave & W 133 St,40.81296,-73.941878,2020-01-01T00:00:00,2020
1226,Southern Blvd & Tiffany St,40.818185,-73.894143,2020-01-01T00:00:00,2020
1227,Lincoln Ave & E 138 St,40.810893,-73.927311,2020-01-01T00:00:00,2020
1228,Prospect Ave & E 151 St,40.814232,-73.903927,2020-01-01T00:00:00,2020
1229,Amsterdam Ave & W 180 St,40.847396,-73.931205,2020-01-01T00:00:00,2020
1230,Broadway & W 153 St,40.831327,-73.946665,2020-01-01T00:00:00,2020
1231,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,2020-01-01T00:00:00,2020
1232,Willoughby St & Ashland Pl,40.69178,-73.97877,2020-01-01T00:00:00,2020
1233,W 54 St & 11 Ave,40.768333,-73.992573,2020-01-01T00:00:00,2020
1234,Lincoln Ave & E 134 St,40.808484,-73.928803,2020-01-01T00:00:00,2020
1235,Grand Concourse & East Mount Eden Ave,40.84301,-73.91172,2020-01-01T00:00:00,2020
1236,Spring St & Hudson St,40.725839967923754,-74.0076532959938,2020-01-01T00:00:00,2020
1237,E 160 St & Tinton Ave,40.820302,-73.903944,2020-01-01T00:00:00,2020
1238,Intervale Ave & Kelly St,40.827301,-73.896372,2020-01-01T00:00:00,2020
1239,Amsterdam Ave & W 172 St,40.842173,-73.935111,2020-01-01T00:00:00,2020
1240,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606,2020-01-01T00:00:00,2020
1241,W 159 St & Edgecombe Ave,40.833303,-73.939326,2020-01-01T00:00:00,2020
1242,St Nicholas Ave & W 137 St,40.818477,-73.947568,2020-01-01T00:00:00,2020
1243,W Broadway & Spring St [temporarily removed],40.72494672359416,-74.00165855884552,2020-01-01T00:00:00,2020
1244,E 149 St & Jackson Ave,40.813135,-73.909235,2020-01-01T00:00:00,2020
1245,Willoughby Ave & Myrtle Ave [temporarily removed],40.69757,-73.93098,2020-01-01T00:00:00,2020
1246,West St & Liberty St,40.711444,-74.014847,2020-01-01T00:00:00,2020
1247,Sherman Ave & E 166 St,40.83130549267296,-73.91744792461395,2020-01-01T00:00:00,2020
1248,St Ann's Ave & Westchester Ave,40.815887,-73.911918,2020-01-01T00:00:00,2020
1249,E 158 St & Melrose Ave,40.822215,-73.914688,2020-01-01T00:00:00,2020
1250,E 167 St & Franklin Ave,40.82895,-73.90521,2020-01-01T00:00:00,2020
1251,E 170 St & Clay Ave,40.837213,-73.908345,2020-01-01T00:00:00,2020
1252,Edgecombe Ave & W 145 St,40.823498,-73.94386,2020-01-01T00:00:00,2020
1253,Morris Ave & McClellan St,40.831584,-73.9149,2020-01-01T00:00:00,2020
1254,Bergen Ave & E 152 St,40.817166,-73.914737,2020-01-01T00:00:00,2020
1255,E 170 St & Webster Ave_old,40.836103,-73.907199,2020-01-01T00:00:00,2020
1256,Propsect Ave & E 151 St,40.814232,-73.903927,2020-01-01T00:00:00,2020
1257,Clay Ave & E 173 St,40.843264,-73.904867,2020-01-01T00:00:00,2020
1258,Crotona Park North & Prospect Ave,40.841092,-73.892317,2020-01-01T00:00:00,2020
1259,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,2020-01-01T00:00:00,2020
1260,W 170 St & University Ave,40.84207,-73.926075,2020-01-01T00:00:00,2020
1261,Melrose Ave & E 150 St,40.816827,-73.917338,2020-01-01T00:00:00,2020
1262,Southpoint Park,40.75370225419114,-73.9586520195007,2020-01-01T00:00:00,2020
1263,St Mary's St & Jackson Ave,40.808891,-73.91081,2020-01-01T00:00:00,2020
1264,W 163 St & Riverside Dr,40.839278,-73.945446,2020-01-01T00:00:00,2020
1265,Grand Concourse & E 166 St,40.83196,-73.91956,2020-01-01T00:00:00,2020
1266,Freeman St & Southern Blvd,40.830051,-73.892103,2020-01-01T00:00:00,2020
1267,W 163 St & Edgecombe Ave,40.835798,-73.937496,2020-01-01T00:00:00,2020
